rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
45160000000,,,0,,45,159000000,"""odom""","""base_footprint""",,,0.000170779731316,0.000506546026164,-0.00100716459371,,-3.10722364122e-06,0.00158899089541,0.00153892739433,0.999997553397
45193000000,,,0,,45,192000000,"""odom""","""base_footprint""",,,0.000171082261978,0.000507431358074,-0.00100716458381,,-3.11155062741e-06,0.0015889908609,0.00154167747696,0.999997549161
45219000000,,,0,,45,318000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45227000000,,,0,,45,226000000,"""odom""","""base_footprint""",,,0.000171393967078,0.000508343546024,-0.00100716457362,,-3.11600887622e-06,0.00158899082533,0.00154451098582,0.999997544789
45260000000,,,0,,45,259000000,"""odom""","""base_footprint""",,,0.00017169651102,0.0005092289319,-0.00100716456372,,-3.12033613781e-06,0.0015889907908,0.00154726124392,0.999997540538
45297000000,,,0,,45,292000000,"""odom""","""base_footprint""",,,0.000171999061502,0.000510114344358,-0.00100716455382,,-3.12466353503e-06,0.00158899075625,0.00155001158845,0.999997536278
45318000000,,,0,,45,418000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45329000000,,,0,,45,326000000,"""odom""","""base_footprint""",,,0.000172310787021,0.000511026615299,-0.00100716454362,,-3.12912220738e-06,0.00158899072065,0.00155284536714,0.999997531882
45360000000,,,0,,45,359000000,"""odom""","""base_footprint""",,,0.000172613350781,0.000511912081727,-0.00100716453372,,-3.13344988e-06,0.00158899068607,0.00155559588714,0.999997527607
45393000000,,,0,,45,392000000,"""odom""","""base_footprint""",,,0.00017291592108,0.000512797574739,-0.00100716452382,,-3.13777768831e-06,0.00158899065149,0.00155834649356,0.999997523324
45419000000,,,0,,45,519000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45427000000,,,0,,45,426000000,"""odom""","""base_footprint""",,,0.000173227667014,0.000513709928676,-0.00100716451362,,-3.14223678421e-06,0.00158899061584,0.0015611805421,0.999997518904
45460000000,,,0,,45,459000000,"""odom""","""base_footprint""",,,0.000173530250588,0.00051459547566,-0.00100716450372,,-3.14656486797e-06,0.00158899058123,0.00156393132401,0.999997514606
45493000000,,,0,,45,492000000,"""odom""","""base_footprint""",,,0.000173832840699,0.00051548104923,-0.00100716449382,,-3.15089308739e-06,0.0015889905466,0.00156668219235,0.9999975103
45520000000,,,0,,45,619000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45527000000,,,0,,45,526000000,"""odom""","""base_footprint""",,,0.000174144607046,0.000516393486168,-0.00100716448362,,-3.15535260689e-06,0.00158899051092,0.00156951651074,0.999997505855
45560000000,,,0,,45,559000000,"""odom""","""base_footprint""",,,0.00017444721043,0.000517279113714,-0.00100716447372,,-3.1596811018e-06,0.00158899047627,0.00157226755457,0.999997501534
45593000000,,,0,,45,592000000,"""odom""","""base_footprint""",,,0.00017474982035,0.000518164767847,-0.00100716446382,,-3.16400973234e-06,0.0015889904416,0.00157501868485,0.999997497205
45620000000,,,0,,45,719000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45627000000,,,0,,45,627000000,"""odom""","""base_footprint""",,,0.000175061607105,0.000519077287791,-0.00100716445362,,-3.16846967547e-06,0.00158899040587,0.00157785327311,0.999997492736
45660000000,,,0,,45,660000000,"""odom""","""base_footprint""",,,0.000175364230295,0.000519962995903,-0.00100716444372,,-3.17279858152e-06,0.00158899037118,0.00158060457888,0.999997488391
45693000000,,,0,,45,693000000,"""odom""","""base_footprint""",,,0.000175666860021,0.000520848730603,-0.00100716443382,,-3.17712762327e-06,0.00158899033648,0.00158335597109,0.999997484039
45719000000,,,0,,45,819000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
45727000000,,,0,,45,727000000,"""odom""","""base_footprint""",,,0.00017597866718,0.000521761333558,-0.00100716442361,,-3.18158799003e-06,0.00158899030071,0.00158619082924,0.999997479546
45760000000,,,0,,45,760000000,"""odom""","""base_footprint""",,,0.000176281310173,0.000522647122242,-0.00100716441371,,-3.18591730727e-06,0.00158899026598,0.00158894239696,0.999997475178
45793000000,,,0,,45,793000000,"""odom""","""base_footprint""",,,0.000176583959701,0.000523532937515,-0.00100716440381,,-3.19024676022e-06,0.00158899023124,0.00159169405113,0.999997470802
45820000000,,,0,,45,919000000,"""map""","""odom""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
