rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,goal_id,stamp,secs,nsecs,id,goal,target_pose,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
318493000000,,0,,318,493000000,'',,,318,493000000,"""/simple_navigation_goals-1-318.493000000""",,,,0,,318,491000000,"""odom""",,,1.0,-1.0,0.0,,0.0,0.0,0.0,1.0
339445000000,,1,,339,445000000,'',,,339,445000000,"""/simple_navigation_goals-2-339.445000000""",,,,0,,318,491000000,"""odom""",,,4.0,4.0,0.0,,0.0,0.0,0.0,1.0
359045000000,,2,,359,45000000,'',,,359,45000000,"""/simple_navigation_goals-3-359.45000000""",,,,0,,318,491000000,"""odom""",,,2.0,1.0,0.0,,0.0,0.0,0.0,1.0
375945000000,,3,,375,945000000,'',,,375,945000000,"""/simple_navigation_goals-4-375.945000000""",,,,0,,318,491000000,"""odom""",,,4.0,2.0,0.0,,0.0,0.0,0.0,1.0
385796000000,,4,,385,796000000,'',,,385,796000000,"""/simple_navigation_goals-5-385.796000000""",,,,0,,318,491000000,"""odom""",,,-1.0,-3.0,0.0,,0.0,0.0,0.0,1.0
409597000000,,5,,409,597000000,'',,,409,597000000,"""/simple_navigation_goals-6-409.597000000""",,,,0,,318,491000000,"""odom""",,,-5.0,3.0,0.0,,0.0,0.0,0.0,1.0
