rosbagTimestamp,linear,x,y,z,angular,x,y,z
485992000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
486242000000,,0.0357894736842,0.0,0.0,,0.0,0.0,-1.0
486445000000,,0.0357894736842,0.0,0.0,,0.0,0.0,-1.0
486647000000,,0.448421052632,0.0,0.0,,0.0,0.0,-1.0
486896000000,,0.474210526316,0.0,0.0,,0.0,0.0,-1.0
487103000000,,0.5,0.0,0.0,,0.0,0.0,-1.0
487341000000,,0.5,0.0,0.0,,0.0,0.0,-1.0
487544000000,,0.5,0.0,0.0,,0.0,0.0,-0.672436750563
487745000000,,0.5,0.0,0.0,,0.0,0.0,-0.868421052632
487996000000,,0.5,0.0,0.0,,0.0,0.0,-0.736842105263
488241000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
488444000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
488645000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
488846000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
489097000000,,0.5,0.0,0.0,,0.0,0.0,-0.342105263158
489350000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
489596000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
489843000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
490050000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
490292000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
490497000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
490698000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
490947000000,,0.5,0.0,0.0,,0.0,0.0,0.0
491192000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
491412000000,,0.5,0.0,0.0,,0.0,0.0,0.0
491648000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
491898000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
492143000000,,0.5,0.0,0.0,,0.0,0.0,0.0
492423000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
492648000000,,0.5,0.0,0.0,,0.0,0.0,0.0
492897000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
493143000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
493392000000,,0.5,0.0,0.0,,0.0,0.0,0.0
493597000000,,0.5,0.0,0.0,,0.0,0.0,0.0
493798000000,,0.5,0.0,0.0,,0.0,0.0,0.0
494047000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
494292000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
494496000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
494698000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
494947000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
495194000000,,0.5,0.0,0.0,,0.0,0.0,0.0
495446000000,,0.5,0.0,0.0,,0.0,0.0,0.0
495695000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
495896000000,,0.5,0.0,0.0,,0.0,0.0,0.0
496143000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
496391000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
496597000000,,0.5,0.0,0.0,,0.0,0.0,0.0
496845000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
497067000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
497293000000,,0.5,0.0,0.0,,0.0,0.0,0.0
497543000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
497745000000,,0.5,0.0,0.0,,0.0,0.0,0.0
497946000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
498209000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
498444000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
498648000000,,0.5,0.0,0.0,,0.0,0.0,0.0
498897000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
499142000000,,0.5,0.0,0.0,,0.0,0.0,0.0
499343000000,,0.5,0.0,0.0,,0.0,0.0,0.0
499593000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
499795000000,,0.5,0.0,0.0,,0.0,0.0,0.0
500044000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
500293000000,,0.5,0.0,0.0,,0.0,0.0,0.0
500544000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
500745000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
500995000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
501243000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
501502000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
501743000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
501993000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
502242000000,,0.5,0.0,0.0,,0.0,0.0,0.0
502494000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
502744000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
502994000000,,0.5,0.0,0.0,,0.0,0.0,0.0
503242000000,,0.5,0.0,0.0,,0.0,0.0,0.0
503443000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
503693000000,,0.5,0.0,0.0,,0.0,0.0,0.0
503894000000,,0.5,0.0,0.0,,0.0,0.0,0.0
504102000000,,0.5,0.0,0.0,,0.0,0.0,0.0
504341000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
504547000000,,0.5,0.0,0.0,,0.0,0.0,0.0
504795000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
505046000000,,0.5,0.0,0.0,,0.0,0.0,0.0
505292000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
505541000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
505746000000,,0.5,0.0,0.0,,0.0,0.0,0.0
505996000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
