rosbagTimestamp,linear,x,y,z,angular,x,y,z
186672000000,,0.310213543769,0.0,0.0,,0.0,0.0,0.0
186722000000,,0.304253923959,0.0,0.0,,0.0,0.0,0.0
186768000000,,0.292478595957,0.0,0.0,,0.0,0.0,0.0
186818000000,,0.286843096008,0.0,0.0,,0.0,0.0,0.0
186867000000,,0.275606306409,0.0,0.0,,0.0,0.0,0.0
186917000000,,0.270282443466,0.0,0.0,,0.0,0.0,0.0
186968000000,,0.259606371626,0.0,0.0,,0.0,0.0,0.0
187016000000,,0.254627771429,0.0,0.0,,0.0,0.0,0.0
187069000000,,0.244804322872,0.0,0.0,,0.0,0.0,0.0
187119000000,,0.240104450015,0.0,0.0,,0.0,0.0,0.0
187168000000,,0.230870010335,0.0,0.0,,0.0,0.0,0.0
187219000000,,0.214420803501,0.0,0.0,,0.0,0.0,0.0526315789474
187270000000,,0.206170633095,0.0,0.0,,0.0,0.0,0.0526315789474
187473000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187522000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187575000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187621000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
187671000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
187718000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
187767000000,,0.0,0.0,0.0,,0.0,0.0,-0.210526315789
187818000000,,0.0,0.0,0.0,,0.0,0.0,-0.210526315789
187868000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187917000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187968000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188017000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188073000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188124000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188174000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188222000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188273000000,,0.0340242065295,0.0,0.0,,0.0,0.0,-1.0
188323000000,,0.0340407594829,0.0,0.0,,0.0,0.0,-1.0
188372000000,,0.034089189747,0.0,0.0,,0.0,0.0,-1.0
188424000000,,0.0341232900977,0.0,0.0,,0.0,0.0,-1.0
188473000000,,0.0341908108902,0.0,0.0,,0.0,0.0,-1.0
188523000000,,0.0342227247179,0.0,0.0,,0.0,0.0,-1.0
188573000000,,0.0828540078431,0.0,0.0,,0.0,0.0,-1.0
188622000000,,0.0829410466685,0.0,0.0,,0.0,0.0,-1.0
188673000000,,0.0588085222144,0.0,0.0,,0.0,0.0,-1.0
188720000000,,0.0589180451409,0.0,0.0,,0.0,0.0,-1.0
188769000000,,0.0591184132955,0.0,0.0,,0.0,0.0,-1.0
188818000000,,0.0591946365238,0.0,0.0,,0.0,0.0,-1.0
188868000000,,0.0593310229596,0.0,0.0,,0.0,0.0,-1.0
