rosbagTimestamp,x,y,z,rosbagTimestamp,x,z,rosbagTimestamp,x,y
0.21999999999997044,4.91582310957,0.984890964893,-0.0772251984198,0.25,0.0357894736842,-1.0,-0.0020000000000095497,-5.0,-2.0
0.4519999999999982,4.9223152077,0.983306431824,-0.169404234183,0.45299999999997453,0.0357894736842,-1.0,-0.0020000000000095497,-5.0,-2.0
0.686999999999955,4.93196900764,0.978590147103,-0.281434949833,0.6549999999999727,0.448421052632,-1.0,-0.0020000000000095497,-5.0,-2.0
0.9180000000000064,4.95711140658,0.957127424937,-0.405964841573,0.9039999999999964,0.474210526316,-1.0,-0.0020000000000095497,-5.0,-2.0
1.1549999999999727,4.98516983324,0.911981975932,-0.552754594966,1.11099999999999,0.5,-1.0,-0.0020000000000095497,-5.0,-2.0
1.3870000000000005,5.00189177915,0.836019644585,-0.688574216262,1.3489999999999895,0.5,-1.0,-0.0020000000000095497,-5.0,-2.0
1.617999999999995,4.9910194002,0.733547914214,-0.801562825089,1.551999999999964,0.5,-0.672436750563,-0.0020000000000095497,-5.0,-2.0
1.853999999999985,4.94917712054,0.627470835093,-0.856809128788,1.752999999999986,0.5,-0.868421052632,-0.0020000000000095497,-5.0,-2.0
2.0849999999999795,4.88482095164,0.529127385925,-0.8990963937,2.0039999999999623,0.5,-0.736842105263,-0.0020000000000095497,-5.0,-2.0
2.3209999999999695,4.8054236758,0.441647929043,-0.926864297013,2.248999999999967,0.5,-0.473684210526,-0.0020000000000095497,-5.0,-2.0
2.534999999999968,4.71677639175,0.364679227698,-0.946214300271,2.451999999999998,0.5,-0.473684210526,-0.0020000000000095497,-5.0,-2.0
2.752999999999986,4.63434299979,0.306713501008,-0.960501162686,2.652999999999963,0.5,-0.473684210526,-0.0020000000000095497,-5.0,-2.0
2.9839999999999804,4.53257159692,0.248889239745,-0.972857504542,2.853999999999985,0.5,-0.473684210526,-0.0020000000000095497,-5.0,-2.0
3.2199999999999704,4.42552917909,0.200128479227,-0.981301396896,3.1049999999999613,0.5,-0.342105263158,-0.0020000000000095497,-5.0,-2.0
3.451999999999998,4.31623352296,0.158702586341,-0.9857575966,3.358000000000004,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
3.6829999999999927,4.20504182075,0.122660127791,-0.989566948166,3.603999999999985,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
3.923000000000002,4.09191136548,0.0916910170744,-0.992021101528,3.850999999999999,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
4.150999999999954,3.97872480632,0.0635602825547,-0.993142744756,4.057999999999993,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
4.385999999999967,3.86482911274,0.0374017210452,-0.994347251529,4.2999999999999545,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
4.617999999999995,3.75006857215,0.0134724056165,-0.994942749568,4.5049999999999955,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
4.853999999999985,3.63541831461,-0.00871171739619,-0.995919559182,4.70599999999996,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
5.085999999999956,3.52036005485,-0.0291073576803,-0.996529699971,4.954999999999984,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
5.322000000000003,3.40455434124,-0.0487527968029,-0.996126150585,5.199999999999989,0.5,0.184210526316,-0.0020000000000095497,-5.0,-2.0
5.552999999999997,3.29003710914,-0.0697154946396,-0.995788886516,5.419999999999959,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
5.784999999999968,3.17574745502,-0.0914388031981,-0.995133815726,5.656000000000006,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
6.019999999999982,3.06120496931,-0.114935044048,-0.994695130128,5.906000000000006,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
6.252999999999986,2.94737500366,-0.13943270428,-0.994201787866,6.150999999999954,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
6.483000000000004,2.83366937105,-0.164622040892,-0.993897023531,6.430999999999983,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
6.701999999999998,2.71966160383,-0.190600628954,-0.993659812001,6.656000000000006,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
6.918999999999983,2.62230450258,-0.213112169304,-0.993354742317,6.904999999999973,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
7.150999999999954,2.50883122823,-0.239280175034,-0.993899401618,7.150999999999954,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
7.3870000000000005,2.39548426858,-0.264675295274,-0.993632771169,7.399999999999977,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
7.617999999999995,2.28137942866,-0.290324854547,-0.99416683867,7.604999999999961,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
7.853999999999985,2.16758112177,-0.315280642334,-0.994594549173,7.805999999999983,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
8.088999999999999,2.05409748397,-0.339977238694,-0.993478968293,8.055000000000007,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
8.301999999999964,1.94030868122,-0.366513013701,-0.993544841583,8.299999999999955,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
8.519999999999982,1.84334312329,-0.388981360721,-0.993687564386,8.503999999999962,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
8.752999999999986,1.72985992219,-0.41516437289,-0.993563493677,8.70599999999996,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
8.983000000000004,1.616403472,-0.441592150246,-0.993097921132,8.954999999999984,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
9.218999999999994,1.50294941625,-0.469636777409,-0.992434308107,9.201999999999998,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
9.449999999999989,1.39016590885,-0.498319893617,-0.991895723786,9.454000000000008,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
9.685999999999979,1.27751988762,-0.527887697584,-0.991636794716,9.702999999999975,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
9.921999999999969,1.16454625167,-0.557955087306,-0.991472660911,9.903999999999996,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
10.153999999999996,1.05197654105,-0.58776098407,-0.991967099648,10.150999999999954,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
10.384999999999991,0.939441008981,-0.616849053954,-0.99240053305,10.399000000000001,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
10.620999999999981,0.825934167905,-0.645170834406,-0.992840119846,10.604999999999961,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
10.856999999999971,0.71258142177,-0.672116178081,-0.993621734699,10.853000000000009,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
11.084000000000003,0.598907105967,-0.697596444465,-0.99423178473,11.074999999999989,0.5,0.184210526316,-0.0020000000000095497,-5.0,-2.0
11.301999999999964,0.484291598613,-0.722092787447,-0.99501799274,11.300999999999988,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
11.519999999999982,0.386816622679,-0.742075700919,-0.994393565734,11.550999999999988,0.5,0.184210526316,-0.0020000000000095497,-5.0,-2.0
11.750999999999976,0.273562789905,-0.76735170442,-0.993447410628,11.752999999999986,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
11.967999999999961,0.160095431771,-0.793182428319,-0.993939387865,11.954000000000008,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
12.185999999999979,0.0628843610133,-0.81531960026,-0.99370266491,12.216999999999985,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
12.418000000000006,-0.0508512448264,-0.841394526006,-0.993179763717,12.451999999999998,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
12.653999999999996,-0.164544117635,-0.86791682264,-0.993109398815,12.656000000000006,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
12.884999999999991,-0.277742545377,-0.895081627696,-0.992933641365,12.904999999999973,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
13.120999999999981,-0.391236827589,-0.92314664043,-0.992596277475,13.149999999999977,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
13.353000000000009,-0.504152087362,-0.951467429822,-0.99237181927,13.350999999999999,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
13.588999999999999,-0.617002002182,-0.980200207124,-0.992050150557,13.600999999999999,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
13.819999999999993,-0.72971908221,-1.01004347712,-0.991323711084,13.802999999999997,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
14.051999999999964,-0.842429451286,-1.03963418789,-0.992199125588,14.051999999999964,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
14.287999999999954,-0.955528155662,-1.06771381995,-0.992871065701,14.300999999999988,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
14.519000000000005,-1.06915523466,-1.09499148184,-0.992961662647,14.551999999999964,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
14.753999999999962,-1.18250844694,-1.121795907,-0.994103535592,14.752999999999986,0.5,0.184210526316,-0.0020000000000095497,-5.0,-2.0
14.98599999999999,-1.29613310563,-1.14754987591,-0.993448222805,15.002999999999986,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
15.217999999999961,-1.40971136402,-1.1743088623,-0.992989572442,15.250999999999976,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
15.454000000000008,-1.52300322788,-1.20124936921,-0.993350619686,15.509999999999991,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
15.685000000000002,-1.63654084277,-1.22764612011,-0.99374502631,15.750999999999976,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
15.901999999999987,-1.75073402203,-1.25369952573,-0.993138832769,16.000999999999976,0.5,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
16.120000000000005,-1.84878570576,-1.27580812622,-0.99446572796,16.25,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
16.351999999999975,-1.96318274299,-1.29942318574,-0.995061847801,16.50200000000001,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
16.584000000000003,-2.07674797854,-1.32406606455,-0.993733736961,16.75200000000001,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
16.819999999999993,-2.1907387938,-1.35011103177,-0.993547640043,17.00200000000001,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
17.050999999999988,-2.30398656749,-1.37702018424,-0.993016152423,17.25,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
17.254999999999995,-2.40114284597,-1.40056710954,-0.992786315468,17.450999999999965,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
17.486999999999966,-2.51415384595,-1.42852544492,-0.992641776911,17.700999999999965,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
17.716999999999985,-2.62764694498,-1.45669165411,-0.992519752638,17.901999999999987,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
17.952999999999975,-2.74074322289,-1.48469276326,-0.992916212646,18.109999999999957,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
18.18399999999997,-2.85400744266,-1.51174284831,-0.993359533424,18.34899999999999,0.5,0.184210526316,-0.0020000000000095497,-5.0,-2.0
18.41999999999996,-2.96792341117,-1.53792907065,-0.993605122692,18.555000000000007,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
18.651999999999987,-3.08131713893,-1.56500313783,-0.992697854585,18.802999999999997,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
18.88299999999998,-3.19463691703,-1.59277369796,-0.992527375415,19.053999999999974,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
19.11899999999997,-3.30821755498,-1.62127141749,-0.992592857734,19.299999999999955,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
19.351,-3.42128193255,-1.64899313447,-0.992990944081,19.548999999999978,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
19.567999999999984,-3.53370394367,-1.6771346478,-0.991781043305,19.753999999999962,0.5,0.0,-0.0020000000000095497,-5.0,-2.0
19.786,-3.63017459017,-1.70298123874,-0.99117317711,20.003999999999962,0.5,0.0526315789474,-0.0020000000000095497,-5.0,-2.0
20.017999999999972,-3.74297679189,-1.73389789732,-0.990920749713,20.250999999999976,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
20.253999999999962,-3.85519725797,-1.7651088094,-0.990758544509,20.452999999999975,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
20.484999999999957,-3.96733889226,-1.79655738861,-0.990768723551,20.653999999999996,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
20.721000000000004,-4.08041208159,-1.82729139135,-0.991582090634,20.903999999999996,0.5,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
20.952999999999975,-4.19322912633,-1.85654036604,-0.992391873389,21.11099999999999,0.443952914518,0.0,-0.0020000000000095497,-5.0,-2.0
21.185000000000002,-4.300717696,-1.88266295673,-0.993060751041,21.349999999999966,0.376090599769,0.0,-0.0020000000000095497,-5.0,-2.0
21.41999999999996,-4.39412856973,-1.90471182909,-0.993304001458,21.555000000000007,0.332000128931,0.0,-0.0020000000000095497,-5.0,-2.0
21.650999999999954,-4.47503567851,-1.92370508255,-0.993362239562,21.803999999999974,0.287032497339,0.0,-0.0020000000000095497,-5.0,-2.0
21.887,-4.5453320194,-1.94013330763,-0.993517256209,22.005999999999972,0.240615818819,-0.0789473684211,-0.0020000000000095497,-5.0,-2.0
22.11899999999997,-4.60556824927,-1.95425165452,-0.993150862597,22.248999999999967,0.205471210155,0.0,-0.0020000000000095497,-5.0,-2.0
22.351999999999975,-4.65448752309,-1.965623729,-0.993572385864,22.450999999999965,0.18319619268,0.0,-0.0020000000000095497,-5.0,-2.0
22.58699999999999,-4.6976246421,-1.97561048861,-0.993481557946,22.651999999999987,0.163178074902,0.0,-0.0020000000000095497,-5.0,-2.0
22.817999999999984,-4.73532723261,-1.98434896263,-0.993533540659,22.901999999999987,0.142812399974,0.0,-0.0020000000000095497,-5.0,-2.0
23.053999999999974,-4.768054333,-1.99194035458,-0.993714886857,23.149,0.115840749505,0.0,-0.0020000000000095497,-5.0,-2.0
23.286,-4.80038028967,-1.99828338153,-0.996306043166,23.399999999999977,0.0952239934527,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
23.517999999999972,-4.8234987866,-2.00216165862,-0.997229266132,23.60300000000001,0.0860230089891,0.0,-0.0020000000000095497,-5.0,-2.0
23.752999999999986,-4.84421203481,-2.00484200128,-0.998448522951,23.85300000000001,0.0668704246405,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
23.988999999999976,-4.86287313402,-2.00668820103,-0.998779773667,24.101999999999975,0.0558080064474,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
24.221000000000004,-4.87714601635,-2.00778536909,-0.999601009222,24.34899999999999,0.0467888386498,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
24.452999999999975,-4.8905052459,-2.00875201986,-0.999342763938,24.555000000000007,0.037163079866,-0.210526315789,-0.0020000000000095497,-5.0,-2.0
24.68399999999997,-4.90099399944,-2.0093574944,-0.99985988173,24.802999999999997,0.0131759087139,0.0,-0.0020000000000095497,-5.0,-2.0
24.91999999999996,-4.90827526935,-2.00955748884,-0.999973302469,25.051999999999964,0.0,-0.069283162878,-0.0020000000000095497,-5.0,-2.0
25.151999999999987,-4.90938312729,-2.00956737763,-0.999968297009,25.298999999999978,0.0,-0.0756308064818,-0.0020000000000095497,-5.0,-2.0
25.367999999999995,-4.90927003541,-2.00956769273,-0.99993382723,25.502999999999986,0.0,-0.22592143074,-0.0020000000000095497,-5.0,-2.0
25.58699999999999,-4.90937953151,-2.00956648797,-0.99958596875,25.75200000000001,0.0,-0.430648954788,-0.0020000000000095497,-5.0,-2.0
25.822000000000003,-4.90979862251,-2.00953349181,-0.997722024021,25.952999999999975,0.0,-0.578660371846,-0.0020000000000095497,-5.0,-2.0
26.05299999999994,-4.91077506962,-2.00936574244,-0.992170741386,26.204000000000008,0.0,-0.711116179785,-0.0020000000000095497,-5.0,-2.0
26.286,-4.91213584339,-2.00895693625,-0.980106619898,26.45300000000003,0.0,-0.847132672263,-0.0020000000000095497,-5.0,-2.0
26.516999999999996,-4.91366562665,-2.00819567983,-0.957588792658,26.70300000000003,0.0,-0.993231533606,-0.0020000000000095497,-5.0,-2.0
26.752999999999986,-4.91526355488,-2.00694580848,-0.920477684491,26.96999999999997,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
26.98399999999998,-4.91662986465,-2.00525726249,-0.868640560842,27.199000000000012,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
27.21999999999997,-4.91754061473,-2.00335791742,-0.804509439316,27.401999999999987,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
27.45199999999994,-4.9179480767,-2.00144207623,-0.730505356769,27.60300000000001,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
27.686999999999955,-4.91792427394,-1.99919419341,-0.64779818698,27.852000000000032,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
27.918999999999926,-4.91739901005,-1.99711807715,-0.554853689476,28.10300000000001,0.0,-1.0,-0.0020000000000095497,-5.0,-2.0
28.15100000000001,-4.91639733157,-1.9952003596,-0.454268309254,28.34899999999999,0.0,-0.860426296613,-0.0020000000000095497,-5.0,-2.0
28.387,-4.91511287075,-1.99369237623,-0.356384188201,28.551999999999964,0.0,-0.71846874549,-0.0020000000000095497,-5.0,-2.0
28.622000000000014,-4.91377265366,-1.99264689198,-0.268581051708,28.80000000000001,0.0,-0.505459693851,-0.0020000000000095497,-5.0,-2.0
28.853999999999985,-4.91279963198,-1.99211412498,-0.20031319912,29.002999999999986,0.0,-0.343706195262,-0.0020000000000095497,-5.0,-2.0
29.08499999999998,-4.91168970647,-1.9916865204,-0.155424032338,29.24799999999999,0.0,-0.271815978992,-0.0020000000000095497,-5.0,-2.0
29.301999999999964,-4.9103218337,-1.9912629311,-0.127339951947,29.45199999999994,0.0,-0.222808519236,-0.0020000000000095497,-5.0,-2.0
29.516999999999996,-4.90988859297,-1.99114682234,-0.103740856551,29.70199999999994,0.0,-0.175202802675,-0.0020000000000095497,-5.0,-2.0
29.752999999999986,-4.90947507101,-1.99105599211,-0.0816648631378,29.950999999999965,0.0,-0.133337767616,-0.0020000000000095497,-5.0,-2.0
29.988,-4.9091352388,-1.990995275,-0.0643773275373,30.15399999999994,0.0,-0.108889394775,-0.0020000000000095497,-5.0,-2.0
30.224999999999966,-4.90885340205,-1.99095320751,-0.0508475121844,30.398999999999944,0.0,-0.0861079383301,-0.0020000000000095497,-5.0,-2.0
30.45199999999994,-4.90861790942,-1.99092336634,-0.0402897738211,30.600999999999942,0.0,-0.0704967557521,-0.0020000000000095497,-5.0,-2.0
30.682999999999936,-4.90841648184,-1.99090133756,-0.0319343553693,30.805000000000007,0.0,-0.0578503829421,-0.0020000000000095497,-5.0,-2.0
30.918999999999926,-4.9082422984,-1.99088456842,-0.0253708030499,31.150000000000034,0.5,0.578947368421,-0.0020000000000095497,-5.0,-2.0
31.148999999999944,-4.90819032848,-1.99087490917,-0.0240341468631,31.352000000000032,0.5,0.842105263158,-0.0020000000000095497,-5.0,-2.0
31.384999999999934,-4.89609752606,-1.99051276483,0.000704106641756,31.602000000000032,0.5,1.10526315789,31.248999999999967,1.0,1.0
31.621000000000038,-4.85845916901,-1.99349941523,0.0598722971139,31.819999999999993,0.5,0.973684210526,31.248999999999967,1.0,1.0
